timestamp,totalEvents,deltaEvents,remainingEvents,baselineOffsetTotal
1786643146585,43312500,330000,16837500,0
1786643147585,43642500,330000,16507500,0
1786643148585,43972500,330000,16177500,0
1786643149585,44302500,330000,15847500,0
1786643150586,44632500,330000,15517500,0
1786643151587,44962500,330000,15187500,0
1786643152588,45292500,330000,14857500,0
1786643153589,45622500,330000,14527500,0
1786643154590,45952500,330000,14197500,0
1786643155590,46265000,312500,13885000,0
1786643156590,46525000,260000,13625000,0
1786643157590,46785000,260000,13365000,0
1786643158590,47045000,260000,13105000,0
1786643159590,47305000,260000,12845000,0
1786643160590,47565000,260000,12585000,0
1786643161590,47825000,260000,12325000,0
1786643162590,48085000,260000,12065000,0
1786643163590,48345000,260000,11805000,0
1786643164590,48605000,260000,11545000,0
1786643165590,48865000,260000,11285000,0
1786643166590,49125000,260000,11025000,0
1786643167591,49385000,260000,10765000,0
1786643168591,49645000,260000,10505000,0
1786643169591,49905000,260000,10245000,0
1786643170591,50150000,245000,10000000,0
1786643171591,50350000,200000,9800000,0
1786643172591,50550000,200000,9600000,0
1786643173591,50750000,200000,9400000,0
1786643174591,50950000,200000,9200000,0
1786643175591,51150000,200000,9000000,0
1786643176591,51350000,200000,8800000,0
1786643177591,51550000,200000,8600000,0
1786643178591,51750000,200000,8400000,0
1786643179591,51950000,200000,8200000,0
1786643180591,52150000,200000,8000000,0
1786643181592,52350000,200000,7800000,0
1786643182592,52550000,200000,7600000,0
1786643183592,52750000,200000,7400000,0
1786643184593,52950000,200000,7200000,0
1786643185594,53135000,185000,7015000,0
1786643186595,53275000,140000,6875000,0
1786643187595,53415000,140000,6735000,0
1786643188595,53555000,140000,6595000,0
1786643189595,53695000,140000,6455000,0
1786643190595,53835000,140000,6315000,0
1786643191595,53975000,140000,6175000,0
1786643192595,54115000,140000,6035000,0
1786643193595,54255000,140000,5895000,0
1786643194595,54395000,140000,5755000,0
1786643195595,54535000,140000,5615000,0
1786643196596,54675000,140000,5475000,0
1786643197597,54815000,140000,5335000,0
1786643198597,54955000,140000,5195000,0
1786643199597,55095000,140000,5055000,0
1786643200597,55222500,127500,4927500,0
1786643201597,55312500,90000,4837500,0
1786643202597,55402500,90000,4747500,0
1786643203597,55492500,90000,4657500,0
1786643204597,55582500,90000,4567500,0
1786643205597,55672500,90000,4477500,0
1786643206598,55762500,90000,4387500,0
1786643207599,55852500,90000,4297500,0
1786643208599,55942500,90000,4207500,0
1786643209599,56032500,90000,4117500,0
1786643210599,56122500,90000,4027500,0
1786643211599,56212500,90000,3937500,0
1786643212599,56302500,90000,3847500,0
1786643213599,56392500,90000,3757500,0
1786643214599,56482500,90000,3667500,0
1786643215599,56565000,82500,3585000,0
1786643216599,56625000,60000,3525000,0
1786643217599,56685000,60000,3465000,0
1786643218599,56745000,60000,3405000,0
1786643219599,56805000,60000,3345000,0
1786643220600,56865000,60000,3285000,0
1786643221600,56925000,60000,3225000,0
1786643222600,56985000,60000,3165000,0
1786643223600,57045000,60000,3105000,0
1786643224600,57105000,60000,3045000,0
1786643225600,57165000,60000,2985000,0
1786643226600,57225000,60000,2925000,0
1786643227600,57285000,60000,2865000,0
1786643228600,57345000,60000,2805000,0
1786643229600,57405000,60000,2745000,0
1786643230600,57465000,60000,2685000,0
1786643231600,57525000,60000,2625000,0
1786643232600,57585000,60000,2565000,0
1786643233600,57645000,60000,2505000,0
1786643234601,57705000,60000,2445000,0
1786643235601,57765000,60000,2385000,0
1786643236601,57825000,60000,2325000,0
1786643237601,57885000,60000,2265000,0
1786643238601,57945000,60000,2205000,0
1786643239601,58005000,60000,2145000,0
1786643240602,58065000,60000,2085000,0
1786643241603,58125000,60000,2025000,0
1786643242603,58185000,60000,1965000,0
1786643243603,58245000,60000,1905000,0
1786643244603,58305000,60000,1845000,0
