timestamp,totalEvents,deltaEvents,remainingEvents,baselineOffsetTotal
1786601825311,73012500,450000,28237500,0
1786601826311,73462500,450000,27787500,0
1786601827311,73912500,450000,27337500,0
1786601828311,74362500,450000,26887500,0
1786601829311,74812500,450000,26437500,0
1786601830312,75262500,450000,25987500,0
1786601831312,75712500,450000,25537500,0
1786601832312,76162500,450000,25087500,0
1786601833312,76612500,450000,24637500,0
1786601834313,77062500,450000,24187500,0
1786601835314,77512500,450000,23737500,0
1786601836314,77962500,450000,23287500,0
1786601837314,78412500,450000,22837500,0
1786601838314,78862500,450000,22387500,0
1786601839314,79312500,450000,21937500,0
1786601840314,79762500,450000,21487500,0
1786601841315,80212500,450000,21037500,0
1786601842315,80662500,450000,20587500,0
1786601843315,81112500,450000,20137500,0
1786601844315,81562500,450000,19687500,0
1786601845315,82012500,450000,19237500,0
1786601846315,82462500,450000,18787500,0
1786601847315,82912500,450000,18337500,0
1786601848315,83362500,450000,17887500,0
1786601849315,83812500,450000,17437500,0
1786601850316,84262500,450000,16987500,0
1786601851316,84712500,450000,16537500,0
1786601852316,85162500,450000,16087500,0
1786601853316,85612500,450000,15637500,0
1786601854316,86062500,450000,15187500,0
1786601855316,86512500,450000,14737500,0
1786601856316,86962500,450000,14287500,0
1786601857316,87412500,450000,13837500,0
1786601858316,87862500,450000,13387500,0
1786601859316,88312500,450000,12937500,0
1786601860316,88762500,450000,12487500,0
1786601861317,89212500,450000,12037500,0
1786601862317,89662500,450000,11587500,0
1786601863317,90112500,450000,11137500,0
1786601864317,90562500,450000,10687500,0
1786601865317,91012500,450000,10237500,0
1786601866317,91462500,450000,9787500,0
1786601867317,91912500,450000,9337500,0
1786601868317,92362500,450000,8887500,0
1786601869317,92812500,450000,8437500,0
1786601870317,93262500,450000,7987500,0
1786601871318,93712500,450000,7537500,0
1786601872318,94162500,450000,7087500,0
1786601873318,94612500,450000,6637500,0
1786601874318,95062500,450000,6187500,0
1786601875318,95512500,450000,5737500,0
1786601876318,95962500,450000,5287500,0
1786601877318,96412500,450000,4837500,0
1786601878318,96862500,450000,4387500,0
1786601879318,97312500,450000,3937500,0
1786601880318,97762500,450000,3487500,0
1786601881318,98212500,450000,3037500,0
1786601882318,98662500,450000,2587500,0
1786601883318,99112500,450000,2137500,0
1786601884318,99562500,450000,1687500,0
1786601885318,100012500,450000,1237500,0
1786601886318,100462500,450000,787500,0
1786601887319,100912500,450000,337500,0
1786601888319,101250000,337500,0,0
