timestamp,totalEvents,deltaEvents,remainingEvents,baselineOffsetTotal
1785282611602,42625000,200000,4375000,0
1785282612602,42825000,200000,4175000,0
1785282613602,43025000,200000,3975000,0
1785282614602,43225000,200000,3775000,0
1785282615602,43425000,200000,3575000,0
1785282616602,43625000,200000,3375000,0
1785282617602,43825000,200000,3175000,0
1785282618603,44025000,200000,2975000,0
1785282619603,44225000,200000,2775000,0
1785282620603,44425000,200000,2575000,0
1785282621603,44625000,200000,2375000,0
1785282622603,44825000,200000,2175000,0
1785282623603,45025000,200000,1975000,0
1785282624603,45225000,200000,1775000,0
1785282625603,45425000,200000,1575000,0
1785282626603,45625000,200000,1375000,0
1785282627604,45825000,200000,1175000,0
1785282628604,46025000,200000,975000,0
1785282629605,46225000,200000,775000,0
1785282630605,46425000,200000,575000,0
1785282631605,46625000,200000,375000,0
1785282632606,46825000,200000,175000,0
1785282633606,47000000,175000,0,0
